         23704100 function calls (23682054 primitive calls) in 86.091 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 urllib2.py:1103(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1115(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1225(HTTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1233(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1245(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 urllib2.py:1263(UnknownHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1327(FileHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1379(FTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1439(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:164(URLError)
        1    0.000    0.000    0.000    0.000 urllib2.py:177(HTTPError)
        1    0.000    0.000    0.000    0.000 urllib2.py:224(Request)
        1    0.000    0.000    0.000    0.000 urllib2.py:336(OpenerDirector)
        1    0.000    0.000    0.000    0.000 urllib2.py:518(BaseHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:537(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 urllib2.py:554(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:558(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:735(ProxyHandler)
        1    0.013    0.013    0.051    0.051 urllib2.py:76(<module>)
        1    0.000    0.000    0.000    0.000 urllib2.py:778(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 urllib2.py:842(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.001    0.001 urllib2.py:852(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:902(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:913(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:942(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urlparse.py:121(SplitResult)
        1    0.000    0.000    0.000    0.000 urlparse.py:129(ParseResult)
        1    0.000    0.000    0.003    0.003 urlparse.py:29(<module>)
      485    0.001    0.000    0.001    0.000 urlparse.py:332(<genexpr>)
        1    0.000    0.000    0.000    0.000 urlparse.py:73(ResultMixin)
        1    0.000    0.000    0.000    0.000 urls.py:4(<module>)
        1    0.000    0.000    0.000    0.000 user.py:22(<module>)
        1    0.000    0.000    0.000    0.000 user.py:22(User)
        1    0.000    0.000    0.000    0.000 user.py:23(<module>)
        1    0.000    0.000    0.000    0.000 user.py:23(User)
        1    0.000    0.000    0.000    0.000 usertools.py:2(<module>)
        1    0.000    0.000    0.000    0.000 utf_16.py:117(getregentry)
        1    0.000    0.000    0.000    0.000 utf_16.py:18(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 utf_16.py:53(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 utf_16.py:75(StreamWriter)
        1    0.000    0.000    0.000    0.000 utf_16.py:8(<module>)
        1    0.000    0.000    0.000    0.000 utf_16.py:95(StreamReader)
        1    0.000    0.000    0.000    0.000 utf_32.py:119(StreamReader)
        1    0.000    0.000    0.000    0.000 utf_32.py:13(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 utf_32.py:141(getregentry)
        1    0.000    0.000    0.000    0.000 utf_32.py:3(<module>)
        1    0.000    0.000    0.000    0.000 utf_32.py:48(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 utf_32.py:99(StreamWriter)
     4140    0.002    0.000    0.005    0.000 utf_8.py:15(decode)
        1    0.000    0.000    0.000    0.000 utf_8.py:18(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 utf_8.py:22(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 utf_8.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 utf_8.py:28(StreamReader)
        3    0.000    0.000    0.000    0.000 utf_8.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 utf_8.py:8(<module>)
        6    0.000    0.000    0.002    0.000 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:12(<module>)
        1    0.000    0.000    0.000    0.000 util.py:124(AccumulationBounds)
        5    0.000    0.000    0.000    0.000 util.py:16(get_platform)
        1    0.000    0.000    0.000    0.000 util.py:161(register_after_fork)
        1    0.000    0.000    0.000    0.000 util.py:172(Finalize)
        1    0.001    0.001    0.002    0.002 util.py:2(<module>)
        1    0.000    0.000    0.008    0.008 util.py:209(_findSoname_ldconfig)
        1    0.000    0.000    0.008    0.008 util.py:236(find_library)
        1    0.000    0.000    0.000    0.000 util.py:336(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 util.py:346(ForkAwareLocal)
        1    0.000    0.000    0.000    0.000 util.py:35(<module>)
        3    0.000    0.000    0.000    0.000 util.py:42(_compose2)
        2    0.000    0.000    0.000    0.000 util.py:47(compose)
        1    0.000    0.000    0.000    0.000 util.py:5(<module>)
        1    0.000    0.000    0.000    0.000 util.py:536(odict)
        1    0.000    0.000    0.000    0.000 util.py:7(assoc)
        1    0.000    0.000    0.000    0.000 util.py:72(debug)
        1    0.000    0.000    0.001    0.001 utility.py:7(<module>)
        3    0.000    0.000    0.001    0.000 utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:1002(SafeEval)
        1    0.000    0.000    0.000    0.000 utils.py:1044(RequestHook)
        1    0.000    0.000    0.000    0.000 utils.py:1045(catch_logging)
        1    0.000    0.000    0.000    0.000 utils.py:1093(_get_extra_data_path)
        2    0.000    0.000    0.000    0.000 utils.py:11(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:1124(get_config_path)
      224    0.001    0.000    0.003    0.000 utils.py:117(deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:118(detect_number_of_threads)
        1    0.000    0.000    0.000    0.000 utils.py:1216(get_config)
        1    0.002    0.002    0.004    0.004 utils.py:13(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:1332(ProgressBar)
        1    0.000    0.000    0.000    0.000 utils.py:136(CacheDict)
      4/2    0.000    0.000    0.002    0.001 utils.py:140(check_file_access)
        2    0.000    0.000    0.000    0.000 utils.py:141(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:1547(WarningMessage)
        1    0.000    0.000    0.000    0.000 utils.py:1579(WarningManager)
        1    0.000    0.000    0.000    0.000 utils.py:1771(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:1788(clear_and_catch_warnings)
        1    0.000    0.000    0.000    0.000 utils.py:1885(ArgvSetter)
       16    0.000    0.000    0.000    0.000 utils.py:197(lazyattr)
        3    0.015    0.005    0.054    0.018 utils.py:2(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:237(LazyLoadMetadata)
     4341    0.002    0.000    0.181    0.000 utils.py:240(newfget)
        1    0.001    0.001    0.001    0.001 utils.py:3(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:337(WrapStdOut)
        1    0.000    0.000    0.000    0.000 utils.py:351(_TempDir)
        1    0.000    0.000    0.000    0.000 utils.py:373(CacheDict)
        1    0.000    0.000    0.000    0.000 utils.py:390(NailedDict)
        2    0.003    0.002    0.006    0.003 utils.py:4(<module>)
        1    0.007    0.007    0.019    0.019 utils.py:40(<module>)
      471    0.000    0.000    0.000    0.000 utils.py:40(correct_byteorder)
        1    0.000    0.000    0.000    0.000 utils.py:471(_FormatDict)
        6    0.000    0.000    0.000    0.000 utils.py:473(__missing__)
        2    0.000    0.000    0.000    0.000 utils.py:477(pformat)
        1    0.005    0.005    0.007    0.007 utils.py:5(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:505(deprecated)
      224    0.000    0.000    0.000    0.000 utils.py:51(_set_function_name)
       10    0.000    0.000    0.000    0.000 utils.py:534(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:537(ShellCommand)
       10    0.000    0.000    0.000    0.000 utils.py:537(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:56(_Deprecate)
        3    0.000    0.000    0.000    0.000 utils.py:56(nottest)
       10    0.000    0.000    0.000    0.000 utils.py:569(_decorate_fun)
        1    0.000    0.000    0.000    0.000 utils.py:585(AuthSMTPHandler)
       10    0.000    0.000    0.000    0.000 utils.py:586(_update_doc)
        2    0.000    0.000    0.000    0.000 utils.py:61(set_vml_num_threads)
        1    0.000    0.000    0.000    0.000 utils.py:631(use_log_level)
        1    0.000    0.000    0.000    0.000 utils.py:640(LRUCache)
        1    0.000    0.000    0.000    0.000 utils.py:678(_Item)
      224    0.000    0.000    0.000    0.000 utils.py:68(__init__)
        1    0.004    0.004    0.007    0.007 utils.py:7(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:717(ClickableImage)
      224    0.002    0.000    0.003    0.000 utils.py:73(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:759(Password)
        1    0.000    0.000    0.000    0.000 utils.py:77(set_num_threads)
        1    0.000    0.000    0.000    0.000 utils.py:959(set_log_level)
        2    0.000    0.000    0.000    0.000 utils.py:97(detect_number_of_cores)
        1    0.000    0.000    0.000    0.000 utils.py:97(newfunc)
        1    0.000    0.000    0.000    0.000 utils.py:995(set_log_file)
        1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        4    0.000    0.000    0.000    0.000 uuid.py:103(__init__)
        1    0.001    0.001    0.010    0.010 uuid.py:45(<module>)
        1    0.000    0.000    0.000    0.000 uuid.py:55(UUID)
        1    0.001    0.001    0.006    0.006 validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 validation.py:21(DataConversionWarning)
        1    0.000    0.000    0.000    0.000 validation.py:28(NonBLASDotWarning)
        1    0.000    0.000    0.000    0.000 validation.py:32(NotFittedError)
        1    0.000    0.000    0.000    0.000 variance_threshold.py:12(VarianceThreshold)
        1    0.000    0.000    0.000    0.000 variance_threshold.py:4(<module>)
        1    0.000    0.000    0.001    0.001 velocity.py:2(<module>)
        2    0.001    0.001    0.002    0.001 version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 version.py:10(<module>)
        1    0.000    0.000    0.000    0.000 version.py:104(parse)
        1    0.000    0.000    0.000    0.000 version.py:11(<module>)
        1    0.000    0.000    0.006    0.006 version.py:191(Version)
      660    0.013    0.000    0.032    0.000 version.py:198(__init__)
     2530    0.003    0.000    0.003    0.000 version.py:207(<genexpr>)
        1    0.000    0.000    0.000    0.000 version.py:228(LooseVersion)
      656    0.003    0.000    0.007    0.000 version.py:236(__str__)
     2530    0.001    0.000    0.001    0.000 version.py:244(<genexpr>)
       12    0.000    0.000    0.000    0.000 version.py:248(<genexpr>)
       66    0.000    0.000    0.001    0.000 version.py:263(__init__)
       66    0.001    0.000    0.001    0.000 version.py:268(parse)
        1    0.000    0.000    0.001    0.001 version.py:27(<module>)
      614    0.000    0.000    0.000    0.000 version.py:273(<lambda>)
       33    0.000    0.000    0.001    0.000 version.py:292(__cmp__)
     1968    0.001    0.000    0.001    0.000 version.py:298(_parse_letter_version)
        3    0.000    0.000    0.000    0.000 version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 version.py:32(Version)
      656    0.000    0.000    0.000    0.000 version.py:332(_parse_local_version)
      656    0.007    0.000    0.008    0.000 version.py:343(_cmpkey)
      868    0.000    0.000    0.000    0.000 version.py:352(<lambda>)
        1    0.000    0.000    0.000    0.000 version.py:36(InvalidVersion)
        1    0.000    0.000    0.000    0.000 version.py:38(__init__)
        1    0.001    0.001    0.008    0.008 version.py:4(<module>)
        1    0.000    0.000    0.000    0.000 version.py:42(_BaseVersion)
        1    0.000    0.000    0.001    0.001 version.py:63(StrictVersion)
        1    0.000    0.000    0.000    0.000 version.py:72(LegacyVersion)
        1    0.000    0.000    0.001    0.001 viscosity.py:2(<module>)
        1    0.006    0.006    0.006    0.006 visualization.py:3(<module>)
        1    0.000    0.000    0.000    0.000 visualization.py:9(VisualizationMethods)
        1    0.000    0.000    0.000    0.000 vlarray.py:13(<module>)
        1    0.000    0.000    0.000    0.000 vlarray.py:39(VLArray)
        1    0.000    0.000    0.000    0.000 vml.py:12(Vml)
        1    0.000    0.000    0.000    0.000 vml.py:9(<module>)
        1    0.000    0.000    0.009    0.009 volume.py:2(<module>)
        1    0.000    0.000    0.000    0.000 vtk_spec.py:17(<module>)
        1    0.000    0.000    0.000    0.000 vtk_spec.py:64(vtk_converter)
        1    0.000    0.000    0.000    0.000 vtk_spec.py:65(__init__)
        1    0.000    0.000    0.000    0.000 vtk_spec.py:69(init_info)
        2    0.000    0.000    0.000    0.000 vtk_spec.py:97(generate_build_info)
        5    0.000    0.000    0.000    0.000 warnings.py:15(warnpy3k)
        9    0.000    0.000    0.000    0.000 warnings.py:340(__init__)
        9    0.000    0.000    0.000    0.000 warnings.py:361(__enter__)
        9    0.000    0.000    0.000    0.000 warnings.py:377(__exit__)
       10    0.000    0.000    0.003    0.000 warnings.py:67(filterwarnings)
       10    0.000    0.000    0.000    0.000 warnings.py:96(simplefilter)
        1    0.000    0.000    0.000    0.000 wave.py:279(Wave_write)
        1    0.003    0.003    0.003    0.003 wave.py:72(<module>)
        1    0.000    0.000    0.000    0.000 wave.py:78(Error)
        1    0.000    0.000    0.000    0.000 wave.py:95(Wave_read)
        1    0.000    0.000    0.000    0.000 waveforms.py:7(<module>)
        1    0.000    0.000    0.000    0.000 wavelet.py:5(<module>)
        1    0.000    0.000    0.000    0.000 wavelets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wavfile.py:10(<module>)
        1    0.000    0.000    0.000    0.000 wavfile.py:26(WavFileWarning)
        1    0.000    0.000    0.000    0.000 weak.py:3(<module>)
     1483    0.002    0.000    0.006    0.000 weakref.py:105(__setitem__)
      503    0.001    0.000    0.003    0.000 weakref.py:183(itervalues)
     1483    0.001    0.000    0.002    0.000 weakref.py:277(__new__)
     1483    0.002    0.000    0.002    0.000 weakref.py:282(__init__)
       25    0.000    0.000    0.000    0.000 weakref.py:297(__init__)
       22    0.000    0.000    0.000    0.000 weakref.py:335(__setitem__)
       22    0.000    0.000    0.000    0.000 weakref.py:367(__contains__)
     1710    0.007    0.000    0.009    0.000 weakref.py:47(__init__)
     1016    0.001    0.000    0.001    0.000 weakref.py:55(remove)
      405    0.000    0.000    0.000    0.000 weakref.py:68(_commit_removals)
    10272    0.002    0.000    0.002    0.000 weakref.py:76(__getitem__)
     7807    0.008    0.000    0.008    0.000 weakref.py:88(__contains__)
        1    0.000    0.000    0.000    0.000 weave_version.py:1(<module>)
      320    0.001    0.000    0.015    0.000 webbrowser.py:114(_isexecutable)
       30    0.001    0.000    0.017    0.001 webbrowser.py:121(_iscommand)
        1    0.000    0.000    0.000    0.000 webbrowser.py:138(BaseBrowser)
        1    0.000    0.000    0.000    0.000 webbrowser.py:14(Error)
        2    0.000    0.000    0.000    0.000 webbrowser.py:143(__init__)
        1    0.000    0.000    0.000    0.000 webbrowser.py:157(GenericBrowser)
        6    0.000    0.000    0.000    0.000 webbrowser.py:161(__init__)
        1    0.000    0.000    0.000    0.000 webbrowser.py:184(BackgroundBrowser)
        1    0.000    0.000    0.018    0.018 webbrowser.py:2(<module>)
        8    0.000    0.000    0.000    0.000 webbrowser.py:20(register)
        1    0.000    0.000    0.000    0.000 webbrowser.py:204(UnixBrowser)
        1    0.000    0.000    0.000    0.000 webbrowser.py:284(Mozilla)
        1    0.000    0.000    0.000    0.000 webbrowser.py:297(Galeon)
        1    0.000    0.000    0.000    0.000 webbrowser.py:307(Chrome)
        1    0.000    0.000    0.000    0.000 webbrowser.py:319(Opera)
        1    0.000    0.000    0.000    0.000 webbrowser.py:330(Elinks)
        1    0.000    0.000    0.000    0.000 webbrowser.py:344(Konqueror)
        1    0.000    0.000    0.000    0.000 webbrowser.py:401(Grail)
        1    0.000    0.000    0.015    0.015 webbrowser.py:454(register_X_browsers)
        1    0.007    0.007    0.032    0.032 widgets.py:10(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1016(MultiCursor)
        1    0.000    0.000    0.000    0.000 widgets.py:1136(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:1365(SpanSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:138(Button)
        1    0.000    0.000    0.000    0.000 widgets.py:1574(ToolHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:1633(RectangleSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2050(EllipseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2121(LassoSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2207(Lasso)
        1    0.000    0.000    0.000    0.000 widgets.py:264(Slider)
        1    0.000    0.000    0.000    0.000 widgets.py:27(LockDraw)
        4    0.000    0.000    0.000    0.000 widgets.py:37(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:475(CheckButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:625(RadioButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:65(Widget)
        1    0.000    0.000    0.000    0.000 widgets.py:773(SubplotTool)
        1    0.000    0.000    0.000    0.000 widgets.py:922(Cursor)
        1    0.000    0.000    0.000    0.000 widgets.py:96(AxesWidget)
        1    0.000    0.000    0.000    0.000 win.py:2(<module>)
        1    0.000    0.000    0.001    0.001 window.py:1033(EWM)
        1    0.000    0.000    0.000    0.000 window.py:266(Window)
        1    0.000    0.000    0.000    0.000 window.py:37(_Window)
        1    0.000    0.000    0.000    0.000 window.py:414(_Rolling)
        1    0.000    0.000    0.000    0.000 window.py:499(_Rolling_and_Expanding)
        1    0.000    0.000    0.004    0.004 window.py:7(<module>)
        1    0.000    0.000    0.001    0.001 window.py:730(Rolling)
        1    0.000    0.000    0.001    0.001 window.py:860(Expanding)
        1    0.002    0.002    0.009    0.009 windows.py:1(<module>)
        1    0.000    0.000    0.000    0.000 winedrio.py:15(<module>)
        1    0.000    0.000    0.000    0.000 winedrio.py:159(HeaderReader)
        1    0.000    0.000    0.000    0.000 winedrio.py:30(WinEdrIO)
        1    0.000    0.000    0.000    0.000 winwcpio.py:13(<module>)
        1    0.000    0.000    0.000    0.000 winwcpio.py:169(HeaderReader)
        1    0.000    0.000    0.000    0.000 winwcpio.py:28(WinWcpIO)
        1    0.000    0.000    0.000    0.000 workbook.py:1536(WorksheetMeta)
        1    0.000    0.000    0.000    0.000 workbook.py:39(Workbook)
        1    0.014    0.014    0.035    0.035 workbook.py:9(<module>)
        2    0.000    0.000    0.000    0.000 worksheet.py:100(convert_column_args)
        1    0.000    0.000    0.000    0.000 worksheet.py:145(Worksheet)
       19    0.000    0.000    0.000    0.000 worksheet.py:46(convert_cell_args)
        8    0.000    0.000    0.000    0.000 worksheet.py:69(convert_range_args)
        1    0.002    0.002    0.008    0.008 worksheet.py:9(<module>)
        1    0.000    0.000    0.000    0.000 write.py:6(<module>)
        1    0.002    0.002    0.008    0.008 xdawn.py:1(<module>)
        1    0.000    0.000    0.000    0.000 xdawn.py:156(Xdawn)
        1    0.000    0.000    0.000    0.000 xmlreader.py:11(XMLReader)
        1    0.000    0.000    0.000    0.000 xmlreader.py:163(Locator)
        1    0.000    0.000    0.000    0.000 xmlreader.py:187(InputSource)
        1    0.002    0.002    0.002    0.002 xmlreader.py:2(<module>)
        1    0.000    0.000    0.000    0.000 xmlreader.py:276(AttributesImpl)
        1    0.000    0.000    0.000    0.000 xmlreader.py:341(AttributesNSImpl)
        1    0.000    0.000    0.000    0.000 xmlreader.py:91(IncrementalParser)
        1    0.000    0.000    0.000    0.000 xmlwriter.py:11(<module>)
        1    0.000    0.000    0.000    0.000 xmlwriter.py:18(XMLwriter)
        1    0.000    0.000    0.001    0.001 xray.py:3(<module>)
        1    0.001    0.001    0.001    0.001 zeros.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zeros.py:20(RootResults)
        1    0.000    0.000    0.000    0.000 zeta.py:1(<module>)
        1    0.000    0.000    0.001    0.001 zeta_functions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zeta_functions.py:16(lerchphi)
        1    0.000    0.000    0.000    0.000 zeta_functions.py:206(polylog)
        1    0.000    0.000    0.000    0.000 zeta_functions.py:308(zeta)
        1    0.000    0.000    0.000    0.000 zeta_functions.py:482(dirichlet_eta)
        1    0.000    0.000    0.000    0.000 zeta_functions.py:527(stieltjes)
        1    0.000    0.000    0.000    0.000 zetazeros.py:16(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:1259(__del__)
        2    0.000    0.000    0.000    0.000 zipfile.py:1263(close)
        1    0.000    0.000    0.000    0.000 zipfile.py:1375(PyZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:158(_EndRecData64)
        1    0.000    0.000    0.000    0.000 zipfile.py:20(BadZipfile)
        1    0.000    0.000    0.000    0.000 zipfile.py:201(_EndRecData)
        1    0.000    0.000    0.000    0.000 zipfile.py:24(LargeZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:262(ZipInfo)
      122    0.000    0.000    0.000    0.000 zipfile.py:287(__init__)
        1    0.000    0.000    0.001    0.001 zipfile.py:3(<module>)
      122    0.000    0.000    0.000    0.000 zipfile.py:377(_decodeFilename)
      122    0.000    0.000    0.000    0.000 zipfile.py:383(_decodeExtra)
        1    0.000    0.000    0.001    0.001 zipfile.py:420(_ZipDecrypter)
        1    0.000    0.000    0.001    0.001 zipfile.py:433(_GenerateCRCTable)
        1    0.000    0.000    0.001    0.001 zipfile.py:501(ZipExtFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:709(ZipFile)
        1    0.000    0.000    0.003    0.003 zipfile.py:726(__init__)
        1    0.000    0.000    0.000    0.000 zipfile.py:797(__enter__)
        1    0.000    0.000    0.000    0.000 zipfile.py:800(__exit__)
        1    0.001    0.001    0.002    0.002 zipfile.py:803(_RealGetContents)
        1    0.000    0.000    0.000    0.000 zipfile.py:872(namelist)
      122    0.000    0.000    0.000    0.000 zipfile.py:904(getinfo)
        2    0.000    0.000    0.000    0.000 {PyQt4.QtCore.pyqtSlot}
  403/354    0.104    0.000    0.878    0.002 {__import__}
     1189    0.001    0.000    0.001    0.000 {_bisect.bisect}
       50    0.000    0.000    0.000    0.000 {_codecs.latin_1_decode}
        5    0.000    0.000    0.000    0.000 {_codecs.unicode_escape_decode}
     4310    0.007    0.000    0.007    0.000 {_codecs.utf_8_decode}
        2    0.000    0.000    0.000    0.000 {_csv.register_dialect}
        2    0.000    0.000    0.000    0.000 {_ctypes.POINTER}
        2    0.000    0.000    0.000    0.000 {_ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
       50    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
       12    0.000    0.000    0.000    0.000 {_functools.reduce}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
      193    0.069    0.000    0.071    0.000 {_io.open}
        1    0.000    0.000    0.000    0.000 {_locale.nl_langinfo}
        8    0.000    0.000    0.000    0.000 {_locale.setlocale}
        1    0.000    0.000    0.000    0.000 {_socket.gethostname}
      287    0.001    0.000    0.001    0.000 {_sre.compile}
     1854    0.001    0.000    0.001    0.000 {_sre.getlower}
        2    0.000    0.000    0.000    0.000 {_ssl.txt2obj}
       25    0.000    0.000    0.000    0.000 {_struct.calcsize}
      108    0.000    0.000    0.000    0.000 {_struct.pack}
      238    0.000    0.000    0.000    0.000 {_struct.unpack}
     3151    0.008    0.000    0.008    0.000 {_warnings.warn}
     1186    0.001    0.000    0.001    0.000 {abs}
     1406    0.001    0.000    0.005    0.000 {all}
     1215    0.002    0.000    0.024    0.000 {any}
        3    0.000    0.000    0.000    0.000 {binascii.hexlify}
    11104    0.015    0.000    0.015    0.000 {built-in method __new__ of type object at 0x7f35aa681da0}
        2    0.000    0.000    0.000    0.000 {built-in method _deco}
       16    0.001    0.000    0.001    0.000 {built-in method addAction}
        4    0.000    0.000    0.000    0.000 {built-in method addSeparator}
        2    0.000    0.000    0.000    0.000 {built-in method addToolBar}
        2    0.000    0.000    0.000    0.000 {built-in method addWidget}
        5    0.000    0.000    0.001    0.000 {built-in method fromkeys}
        6    0.000    0.000    0.000    0.000 {built-in method height}
        4    0.000    0.000    0.000    0.000 {built-in method resize}
        2    0.000    0.000    0.000    0.000 {built-in method setAttribute}
        2    0.000    0.000    0.000    0.000 {built-in method setCentralWidget}
        4    0.000    0.000    0.000    0.000 {built-in method setCheckable}
        2    0.000    0.000    0.000    0.000 {built-in method setFocusPolicy}
        2    0.000    0.000    0.000    0.000 {built-in method setFocus}
        2    0.000    0.000    0.000    0.000 {built-in method setMouseTracking}
       16    0.000    0.000    0.000    0.000 {built-in method setToolTip}
        2    0.000    0.000    0.000    0.000 {built-in method setWindowIcon}
        2    0.000    0.000    0.000    0.000 {built-in method setWindowTitle}
        4    0.000    0.000    0.000    0.000 {built-in method sizeHint}
        4    0.010    0.003    0.010    0.003 {built-in method statusBar}
        1    0.003    0.003    0.005    0.005 {built-in method strptime}
        2    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        2    0.000    0.000    0.000    0.000 {built-in method width}
      254    0.002    0.000    0.004    0.000 {cPickle.loads}
        1    0.010    0.010    0.011    0.011 {cPickle.load}
        1    0.000    0.000    0.000    0.000 {cStringIO.StringIO}
     2066    0.000    0.000    0.000    0.000 {callable}
     2536    0.001    0.000    0.001    0.000 {chr}
       33    0.000    0.000    0.000    0.000 {cmp}
      315    0.029    0.000    0.029    0.000 {compile}
       53    0.000    0.000    0.000    0.000 {delattr}
      315    0.008    0.000    0.008    0.000 {dir}
    28/27    0.000    0.000    0.000    0.000 {divmod}
     1520    0.026    0.000    0.057    0.000 {eval}
       86    0.000    0.000    0.000    0.000 {fastcache._lrucache.clru_cache}
       36    0.000    0.000    0.000    0.000 {fcntl.fcntl}
       84    0.000    0.000    0.001    0.000 {filter}
        8    0.000    0.000    0.000    0.000 {format}
        3    0.003    0.001    0.003    0.001 {function seed at 0x7f35a7c6a1b8}
        3    0.000    0.000    0.000    0.000 {gc.disable}
        3    0.000    0.000    0.000    0.000 {gc.enable}
        3    0.000    0.000    0.000    0.000 {gc.isenabled}
    45581    0.029    0.000    0.041    0.000 {getattr}
      579    0.000    0.000    0.000    0.000 {globals}
        1    0.000    0.000    0.000    0.000 {h5py._conv.register_converters}
        1    0.000    0.000    0.000    0.000 {h5py._errors.silence_errors}
       59    0.000    0.000    0.001    0.000 {h5py._objects.with_phil}
        3    0.000    0.000    0.000    0.000 {h5py.h5.get_config}
     3910    0.006    0.000    0.006    0.000 {h5py.h5t.py_create}
        1    0.000    0.000    0.000    0.000 {h5py.h5z._register_lzf}
61013/60189    0.027    0.000    0.199    0.000 {hasattr}
20526/20140    0.003    0.000    0.005    0.000 {hash}
     1202    0.000    0.000    0.000    0.000 {id}
      159    0.000    0.000    0.000    0.000 {imp.acquire_lock}
       18    0.001    0.000    0.001    0.000 {imp.find_module}
     1544    0.002    0.000    0.002    0.000 {imp.get_suffixes}
        1    0.001    0.001    0.001    0.001 {imp.load_module}
      159    0.000    0.000    0.000    0.000 {imp.release_lock}
        1    0.000    0.000    0.000    0.000 {instance}
        5    0.000    0.000    0.000    0.000 {intern}
5109636/5109634    2.615    0.000    2.617    0.000 {isinstance}
72045/71883    0.024    0.000    0.026    0.000 {issubclass}
